3.350552455,7.719866982,5.420401575
3.197006048,7.543943588,5.193254093
3.263395583,7.642067231,5.312362395
3.226099937,7.65365576,5.410595255
3.184868268,7.567808998,5.290549023
3.257061687,7.74746842,5.412602582
3.191588132,7.726912452,5.28171267
3.262333096,7.717193242,5.344229499
3.229079105,7.716642466,5.29647542
3.187468776,7.799983093,5.249891906
3.242291828,7.753385325,5.219022028
3.132816979,7.925179934,5.310969689
3.232570377,8.567250089,5.338199733
3.28739023,8.593127342,5.314153147
3.254253235,7.810110998,5.286272532
3.201353721,7.770491523,5.270265506
3.196537755,7.666073248,5.265484584
3.317862587,7.687197707,5.365403133
3.208452213,7.69920256,5.393137203
3.267812766,7.737301655,5.32359283
3.094885305,7.622056979,5.179550016
3.278637895,7.634848916,5.355059309
3.235301238,7.783253401,5.304064038
3.236995399,7.677375658,5.284707433
3.282859307,7.851652373,5.306874383
3.304432157,7.76823671,5.260088167
3.248426465,7.741472771,5.340946423
3.173955111,7.709235988,5.32971169
3.155398994,7.81128167,5.303256562
3.148187714,7.625692314,5.361662352
3.236870519,7.756278859,5.426667025
3.200888811,7.683467798,5.319688392
3.241118309,7.647329313,5.367564631
3.239386527,7.645892559,5.329280179
3.166200069,7.627708929,5.263922506
3.113131179,7.582644092,5.397417085
3.168639634,7.695820439,5.366245193
3.039191844,7.458814415,5.228889237
3.134489769,7.609142398,5.23748803
3.15915808,7.670845341,5.328052639
3.212907306,7.632422795,5.397273023
3.262870831,7.653501355,5.439329043
3.171255908,7.748377773,5.334805753
3.170668355,7.663849159,5.41298647
3.129884396,7.599497691,5.227779615
3.145802206,7.591727225,5.311921745
3.12524867,7.626249845,5.288745279
3.179589854,7.64641413,5.390295593
3.197200087,7.711216752,5.339615387
3.195941762,7.623365089,5.34094338
3.198373615,7.664976674,5.311744361
3.195512328,7.714566683,5.256358302
3.254586921,7.647626714,5.197138583
3.173903875,7.6931872,5.253300761
3.150959466,7.586358977,5.233007444
3.261795735,7.718061575,5.275470545
3.170982549,7.530162133,5.247655707
3.21221197,7.555515999,5.291409301
3.158231081,7.622539597,5.227191691
3.236597067,7.824058419,5.284472587
3.206329057,7.914402393,5.317233301
3.174662125,7.702104905,5.417109526
3.132575858,7.709833707,5.304104346
3.245840674,7.770487638,5.464521959
3.235279837,7.875253822,5.448666937
3.241779095,7.847562359,5.439334542
3.134246315,8.298495704,5.389556975
3.229034478,7.871375568,5.397588643
3.253432591,7.651914917,5.474523454
3.210193995,7.779447591,5.507677957
3.200902767,7.81997074,5.495752735
3.34234208,7.85067448,5.473931178
3.317116129,7.807487969,5.590806363
3.164468025,7.618028006,5.275262711
3.053250021,7.488413303,5.143004871
3.274913169,7.749343908,5.590459868
3.201550533,7.797043312,5.449151129
3.220871084,7.790070267,5.389632231
3.196936275,7.975919328,5.36044738
3.116905304,7.864274882,5.185759809
3.190450334,7.691450059,5.269900042
3.277189918,7.893427985,5.346028854
3.197794134,7.714330029,5.256088357
3.137923061,7.76483875,5.322461097
3.120930213,7.642988137,5.379028097
3.209697337,7.784176217,5.404746869
3.163939542,7.617612934,5.32734472
3.160235734,7.661479685,5.32916415
3.181443001,7.645853848,5.387052435
3.219570559,7.662591688,5.367098008
3.149776918,7.703268609,5.407848734
3.171630984,7.693567915,5.371863384
3.218067653,7.850087319,5.476033196
3.140174908,7.735729161,5.450847082
3.220742188,7.663814596,5.39982181
3.220592364,7.768800893,5.447121896
3.101941072,7.629175749,5.386248686
3.266913174,7.694410572,5.47762567
3.165061245,7.634521648,5.381028999
3.23536222,7.75721585,5.461793627
3.20483567,7.553582385,5.404986593
3.220077378,7.552976042,5.336105548
3.17692623,7.693848998,5.366824731
3.122688154,7.566155007,5.386101175
3.126782617,7.659326195,5.37437389
3.231021577,7.684512535,5.399544607
3.231599654,7.790255638,5.395068993
3.275502335,7.686900486,5.296852315
3.170634244,7.69777183,5.328813744
3.198422214,7.694005308,5.293506293
3.193613705,7.7996404,5.336195857
3.211056417,7.796078653,5.353619522
3.222489574,7.770773068,5.354528094
3.312264872,7.765646907,5.375656244
3.239318449,7.708640892,5.397407729
3.260519285,7.703506109,5.408021092
3.211617795,7.770438795,5.438239412
3.107255792,7.634461552,5.307505964
3.155111261,7.671861993,5.360639661
3.156177907,7.709952411,5.3461791
3.072380542,7.746756683,5.267614993
3.148242111,7.728155695,5.390706258
3.052070722,7.600430019,5.294470075
3.066876399,7.588864464,5.277650865
3.198184064,7.683521706,5.503546368
3.172951036,7.56382447,5.388985091
3.21349132,7.918992678,5.424231353
3.166121557,7.630646354,5.434845567
3.176054734,7.687695848,5.439460218
3.139030138,7.703063036,5.323607222
3.139125526,7.598265637,5.313200256
3.190767455,7.780941212,5.370030724
3.214872504,7.705400116,5.383634436
3.185699253,7.712975768,5.364991818
3.182366903,7.620335484,5.41932778
3.204912578,7.705765101,5.441832229
3.182561956,7.893260926,5.43003352
3.168867295,7.701167851,5.337491346
3.19005529,7.764199039,5.405866108
3.138038124,7.607618163,5.501152644
3.180440138,7.775928832,5.454298259
3.17710777,7.651821101,5.429847523
3.183830401,7.648089197,5.452351821
3.226815765,7.648911656,5.468924165
3.158333037,7.643489562,5.263969014
3.132522817,7.523158981,5.301106636
3.102709861,7.525085905,5.308262259
3.113944461,7.588744136,5.266952107
3.335840021,7.700033786,5.399213112
3.321469709,7.811457746,5.453066055
3.113237453,7.556228035,5.21346912
3.290052156,7.706792553,5.390265865
3.259379862,7.660361532,5.275529702
3.318201761,7.718904356,5.355163522
3.227870539,7.739414197,5.391406176
3.108172283,7.593466154,5.41875285
3.249197566,7.702937353,5.402146015
3.192136663,7.640228368,5.418316687
3.18108672,7.540048446,5.339014245
3.206655574,7.565968677,5.438378171
3.272352905,7.830946767,5.430523098
3.18647666,7.755744111,5.392056371
3.08005476,7.638836856,5.21210005
3.220542862,7.663853179,5.415556961
3.232727545,7.67079615,5.42774395
3.208726775,7.620575412,5.324956354
3.161052935,7.541436059,5.340319199
3.167246674,7.510655325,5.246519462
3.152043116,7.679413525,5.362920387
3.318444698,7.703422741,5.313390819
3.136484552,7.611235186,5.184396799
3.205781594,7.664711905,5.327174335
3.168938643,7.675018083,5.211497373
3.263086262,7.800579441,5.30560599
3.175853931,7.844826618,5.355213658
3.292797902,7.79880256,5.335303275
3.068958628,7.67497535,5.243049544
3.124529584,7.631023175,5.409017556
3.272866039,7.768540733,5.341751381
3.170385972,7.708263905,5.376025292
3.103891087,7.547305957,5.16766026
3.277489552,7.694652847,5.467309379
3.111206004,7.596649865,5.232810559
3.185144886,7.706888163,5.169867838
3.276994656,7.767570284,5.34073295
3.200538964,7.806352595,5.453265416
3.275889143,8.61548817,5.402303945
3.178265644,7.684498858,5.236694125
3.223359882,7.781926212,5.271200217
3.218190421,7.698119923,5.397376108
3.169975092,7.891130164,5.286110512
3.173446998,7.684706434,5.289499636
3.217629381,7.660566219,5.296810994
3.136708406,7.711120745,5.368475059
3.175626342,7.723698858,5.239223872
3.098261918,7.604322992,5.219600868
3.185080719,7.738289072,5.374662692
3.149854938,7.745023751,5.339439603
3.154907764,7.708362146,5.334166325
3.083305545,7.610480782,5.325551281
3.141954039,7.711365565,5.268848343
3.103932441,7.788606778,5.230740124
3.193941603,7.647883462,5.305015714
3.150772559,7.657106199,5.272310958
3.191954851,7.661549806,5.308221749
3.12986584,7.69926812,5.28301837
3.239636931,7.714217263,5.381978129
3.233726919,7.897358195,5.365740637
3.199124735,7.684502244,5.320680285
3.246295793,7.720656768,5.367466472
3.150125772,7.83474858,5.282149189
3.159469818,7.760063572,5.280903085
3.183303722,8.392211473,5.294234633
3.24038255,7.704503905,5.351230192
3.194051546,7.805087564,6.501971008
3.141401734,7.710787446,5.25251767
3.186501775,7.713811853,5.276520635
3.339320727,7.655762465,5.239465104
3.186711844,7.913326825,5.203190917
3.206490004,7.733632607,5.36992605
3.196043996,7.723252143,5.285987823
3.06048128,7.703383069,5.360759433
3.140740754,7.898900408,5.41991988
3.17525422,7.671126673,5.454390534
3.273219763,7.747702205,5.468012311
3.172686625,7.752364113,5.367702017
3.160897988,7.730090198,5.41894413
3.217868794,7.902325142,5.685889963
3.011142801,7.507037883,6.140837815
3.28910653,7.700330791,5.462651833
3.137590355,7.664841428,5.353631571
3.136430099,8.083174243,5.27889434
3.09073503,8.44654979,5.254257688
3.278961703,7.700747521,5.400038935
3.106309904,7.654740606,5.301490061
3.175079701,7.786328674,5.422696469
3.225164187,8.570136857,5.409447104
3.210812952,7.769090135,5.384508671
3.22051101,7.758227433,5.44703811
3.184637722,7.711868665,5.421673016
3.317192251,7.66563479,5.385805782
3.219351707,7.840935019,5.445843786
3.227138676,7.754144517,5.43249216
3.299682717,7.647914018,5.347133126
3.320860856,7.774331779,5.442096595
3.295122557,7.73805153,5.458338747
3.108513427,7.593520603,5.292827873
3.207983245,7.735189249,5.466008289
3.254817995,7.750499429,5.491792541
3.289822971,7.774960937,5.526756686
3.250496309,7.693562146,5.403309026
3.237209889,7.74315824,5.379477131
3.271805243,7.756720763,5.403528291
3.317113444,7.749471513,5.354209067
3.240375541,7.861836744,5.267174754
3.240482552,7.767544353,5.340827171
3.324045362,7.893010133,5.340302041
3.161248439,7.772413711,5.303752291
3.231756892,7.821887091,5.363713587
3.254509824,7.907519649,5.449457371
3.162365069,7.626163896,5.136403983
3.168314484,7.674364074,5.289645753
3.17504045,7.723352169,5.338616286
3.248985863,7.712971081,5.412258646
3.293425583,7.936027831,5.456918858
3.222687087,7.697052785,5.312346158
3.255314999,7.782483921,5.397760276
3.205799262,7.701445322,5.421737455
3.207312553,7.703022393,5.360269444
3.215172653,7.658260647,5.346991227
3.239168393,7.755687166,5.455028592
3.311677186,7.733337834,5.453671641
3.186632115,7.860798869,5.455245395
3.209300345,7.789007917,5.404337898
3.441146862,7.662522167,5.298815334
3.172218814,7.77285267,5.34620796
3.208155013,7.798303686,5.38214788
3.194876528,8.582043159,5.368828411
3.279471616,7.827612268,5.44292175
3.199404016,7.705770594,5.468039811
3.18896233,7.768822394,5.468152437
3.126693588,7.748393645,5.332262745
3.172908548,7.763084614,5.283887562
3.329535941,7.88777721,5.366638895
3.183656831,7.647907569,5.431164321
3.227336367,7.743860762,5.443200289
3.251422137,8.439194603,5.39375613
3.102472782,7.629733716,6.358037487
3.043185312,7.559902093,5.238182477
3.19334696,7.688969282,5.367249506
3.105164504,7.548641548,5.331818561
3.139466608,7.624847439,5.31355305
3.138264368,7.665547815,5.385843506
3.195110218,7.690809218,5.411088375
3.186069465,7.828744972,5.391636822
3.172839932,7.710565238,5.514919404
3.183488695,7.626751801,5.325941881
3.24361056,7.875688779,5.31252616
3.125750108,7.632020768,5.226230213
3.263394924,7.779922086,5.332188708
3.145804828,7.819731528,5.298688548
3.191860153,7.855242923,5.428740671
